50.3211 	DATA 	Keypress: 6
50.3217 	EXP 	New trial (rep=0, index=7): OrderedDict([('vid', 'stims/14FearMaleWhite.avi'), ('corr', 1)])
50.5293 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/14FearMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
50.5543 	EXP 	text: autoDraw = False
50.5543 	EXP 	movie: movie = 'stims/14FearMaleWhite.avi'
50.5543 	EXP 	movie: autoLog = True
50.5543 	EXP 	movie: autoDraw = True
50.5543 	EXP 	text_2: autoDraw = True
50.9716 	DATA 	Keypress: space
51.0043 	EXP 	movie: autoDraw = False
51.0043 	EXP 	text_2: autoDraw = False
51.0043 	EXP 	text: autoDraw = True
51.3377 	DATA 	Keypress: 5
51.3384 	EXP 	New trial (rep=0, index=8): OrderedDict([('vid', 'stims/15DisgustMaleWhite.avi'), ('corr', 5)])
51.6372 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/15DisgustMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
51.6711 	EXP 	text: autoDraw = False
51.6711 	EXP 	movie: movie = 'stims/15DisgustMaleWhite.avi'
51.6711 	EXP 	movie: autoLog = True
51.6711 	EXP 	movie: autoDraw = True
51.6711 	EXP 	text_2: autoDraw = True
51.9376 	DATA 	Keypress: space
51.9542 	EXP 	movie: autoDraw = False
51.9542 	EXP 	text_2: autoDraw = False
51.9542 	EXP 	text: autoDraw = True
52.2376 	DATA 	Keypress: 4
52.2383 	EXP 	New trial (rep=0, index=9): OrderedDict([('vid', 'stims/10HappyMaleWhite.avi'), ('corr', 3)])
52.4324 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/10HappyMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
52.4542 	EXP 	text: autoDraw = False
52.4542 	EXP 	movie: movie = 'stims/10HappyMaleWhite.avi'
52.4542 	EXP 	movie: autoLog = True
52.4542 	EXP 	movie: autoDraw = True
52.4542 	EXP 	text_2: autoDraw = True
52.7710 	DATA 	Keypress: space
52.7875 	EXP 	movie: autoDraw = False
52.7875 	EXP 	text_2: autoDraw = False
52.7875 	EXP 	text: autoDraw = True
53.4543 	DATA 	Keypress: 3
53.4549 	EXP 	New trial (rep=0, index=10): OrderedDict([('vid', 'stims/21SurpriseMaleWhite.avi'), ('corr', 6)])
53.6888 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/21SurpriseMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
53.7208 	EXP 	text: autoDraw = False
53.7208 	EXP 	movie: movie = 'stims/21SurpriseMaleWhite.avi'
53.7208 	EXP 	movie: autoLog = True
53.7208 	EXP 	movie: autoDraw = True
53.7208 	EXP 	text_2: autoDraw = True
54.0709 	DATA 	Keypress: space
54.0874 	EXP 	movie: autoDraw = False
54.0874 	EXP 	text_2: autoDraw = False
54.0874 	EXP 	text: autoDraw = True
54.4046 	DATA 	Keypress: 2
54.4052 	EXP 	New trial (rep=0, index=11): OrderedDict([('vid', 'stims/31AngryMaleWhite.avi'), ('corr', 2)])
54.6072 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/31AngryMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
54.6374 	EXP 	text: autoDraw = False
54.6374 	EXP 	movie: movie = 'stims/31AngryMaleWhite.avi'
54.6374 	EXP 	movie: autoLog = True
54.6374 	EXP 	movie: autoDraw = True
54.6374 	EXP 	text_2: autoDraw = True
55.1042 	DATA 	Keypress: space
55.1207 	EXP 	movie: autoDraw = False
55.1207 	EXP 	text_2: autoDraw = False
55.1207 	EXP 	text: autoDraw = True
55.4542 	DATA 	Keypress: 1
55.4548 	EXP 	New trial (rep=0, index=12): OrderedDict([('vid', 'stims/19NeutralFemaleWhite.avi'), ('corr', 7)])
55.6626 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/19NeutralFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
55.6874 	EXP 	text: autoDraw = False
55.6874 	EXP 	movie: movie = 'stims/19NeutralFemaleWhite.avi'
55.6874 	EXP 	movie: autoLog = True
55.6874 	EXP 	movie: autoDraw = True
55.6874 	EXP 	text_2: autoDraw = True
56.1709 	DATA 	Keypress: space
56.1873 	EXP 	movie: autoDraw = False
56.1873 	EXP 	text_2: autoDraw = False
56.1873 	EXP 	text: autoDraw = True
57.0874 	DATA 	Keypress: g
57.5373 	DATA 	Keypress: g
57.6709 	DATA 	Keypress: g
57.7873 	DATA 	Keypress: g
58.1040 	DATA 	Keypress: 4
58.1046 	EXP 	New trial (rep=0, index=13): OrderedDict([('vid', 'stims/18NeutralFemaleWhite.avi'), ('corr', 7)])
58.3333 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/18NeutralFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
58.3539 	EXP 	text: autoDraw = False
58.3539 	EXP 	movie: movie = 'stims/18NeutralFemaleWhite.avi'
58.3539 	EXP 	movie: autoLog = True
58.3539 	EXP 	movie: autoDraw = True
58.3539 	EXP 	text_2: autoDraw = True
58.8873 	DATA 	Keypress: space
58.9038 	EXP 	movie: autoDraw = False
58.9038 	EXP 	text_2: autoDraw = False
58.9038 	EXP 	text: autoDraw = True
59.5206 	DATA 	Keypress: d
60.0205 	DATA 	Keypress: 3
60.0212 	EXP 	New trial (rep=0, index=14): OrderedDict([('vid', 'stims/09HappyMaleWhite.avi'), ('corr', 3)])
60.2251 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/09HappyMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
60.2538 	EXP 	text: autoDraw = False
60.2538 	EXP 	movie: movie = 'stims/09HappyMaleWhite.avi'
60.2538 	EXP 	movie: autoLog = True
60.2538 	EXP 	movie: autoDraw = True
60.2538 	EXP 	text_2: autoDraw = True
60.6372 	DATA 	Keypress: space
60.6537 	EXP 	movie: autoDraw = False
60.6537 	EXP 	text_2: autoDraw = False
60.6537 	EXP 	text: autoDraw = True
60.9538 	DATA 	Keypress: 3
60.9544 	EXP 	New trial (rep=0, index=15): OrderedDict([('vid', 'stims/03AngryMaleWhite.avi'), ('corr', 2)])
61.1855 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/03AngryMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
61.2037 	EXP 	text: autoDraw = False
61.2037 	EXP 	movie: movie = 'stims/03AngryMaleWhite.avi'
61.2037 	EXP 	movie: autoLog = True
61.2037 	EXP 	movie: autoDraw = True
61.2037 	EXP 	text_2: autoDraw = True
61.5042 	DATA 	Keypress: space
61.5205 	EXP 	movie: autoDraw = False
61.5205 	EXP 	text_2: autoDraw = False
61.5205 	EXP 	text: autoDraw = True
61.8538 	DATA 	Keypress: 3
61.8544 	EXP 	New trial (rep=0, index=16): OrderedDict([('vid', 'stims/12SadMaleWhite.avi'), ('corr', 4)])
62.0622 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/12SadMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
62.0871 	EXP 	text: autoDraw = False
62.0871 	EXP 	movie: movie = 'stims/12SadMaleWhite.avi'
62.0871 	EXP 	movie: autoLog = True
62.0871 	EXP 	movie: autoDraw = True
62.0871 	EXP 	text_2: autoDraw = True
62.3871 	DATA 	Keypress: space
62.4036 	EXP 	movie: autoDraw = False
62.4036 	EXP 	text_2: autoDraw = False
62.4036 	EXP 	text: autoDraw = True
62.7038 	DATA 	Keypress: 3
62.7044 	EXP 	New trial (rep=0, index=17): OrderedDict([('vid', 'stims/05SurpriseFemaleWhite.avi'), ('corr', 6)])
62.9272 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/05SurpriseFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
62.9536 	EXP 	text: autoDraw = False
62.9536 	EXP 	movie: movie = 'stims/05SurpriseFemaleWhite.avi'
62.9536 	EXP 	movie: autoLog = True
62.9536 	EXP 	movie: autoDraw = True
62.9536 	EXP 	text_2: autoDraw = True
63.2037 	DATA 	Keypress: space
63.2203 	EXP 	movie: autoDraw = False
63.2203 	EXP 	text_2: autoDraw = False
63.2203 	EXP 	text: autoDraw = True
63.4704 	DATA 	Keypress: 3
63.4710 	EXP 	New trial (rep=0, index=18): OrderedDict([('vid', 'stims/36AngryMaleWhite.avi'), ('corr', 2)])
63.7756 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/36AngryMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
63.8036 	EXP 	text: autoDraw = False
63.8036 	EXP 	movie: movie = 'stims/36AngryMaleWhite.avi'
63.8036 	EXP 	movie: autoLog = True
63.8036 	EXP 	movie: autoDraw = True
63.8036 	EXP 	text_2: autoDraw = True
64.0537 	DATA 	Keypress: space
64.0702 	EXP 	movie: autoDraw = False
64.0702 	EXP 	text_2: autoDraw = False
64.0702 	EXP 	text: autoDraw = True
64.3203 	DATA 	Keypress: 3
64.3209 	EXP 	New trial (rep=0, index=19): OrderedDict([('vid', 'stims/33NeutralMaleWhite.avi'), ('corr', 7)])
64.5237 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/33NeutralMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
64.5541 	EXP 	text: autoDraw = False
64.5541 	EXP 	movie: movie = 'stims/33NeutralMaleWhite.avi'
64.5541 	EXP 	movie: autoLog = True
64.5541 	EXP 	movie: autoDraw = True
64.5541 	EXP 	text_2: autoDraw = True
65.6536 	DATA 	Keypress: space
65.6701 	EXP 	movie: autoDraw = False
65.6701 	EXP 	text_2: autoDraw = False
65.6701 	EXP 	text: autoDraw = True
65.9702 	DATA 	Keypress: 3
65.9709 	EXP 	New trial (rep=0, index=20): OrderedDict([('vid', 'stims/35AngryMaleWhite.avi'), ('corr', 2)])
66.2819 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/35AngryMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
66.3034 	EXP 	text: autoDraw = False
66.3034 	EXP 	movie: movie = 'stims/35AngryMaleWhite.avi'
66.3034 	EXP 	movie: autoLog = True
66.3034 	EXP 	movie: autoDraw = True
66.3034 	EXP 	text_2: autoDraw = True
71.2366 	DATA 	Keypress: space
71.2532 	EXP 	movie: autoDraw = False
71.2532 	EXP 	text_2: autoDraw = False
71.2532 	EXP 	text: autoDraw = True
72.9365 	DATA 	Keypress: 4
72.9372 	EXP 	New trial (rep=0, index=21): OrderedDict([('vid', 'stims/04SadFemaleWhite.avi'), ('corr', 4)])
73.1481 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/04SadFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
73.1697 	EXP 	text: autoDraw = False
73.1697 	EXP 	movie: movie = 'stims/04SadFemaleWhite.avi'
73.1697 	EXP 	movie: autoLog = True
73.1697 	EXP 	movie: autoDraw = True
73.1697 	EXP 	text_2: autoDraw = True
74.8364 	DATA 	Keypress: space
74.8529 	EXP 	movie: autoDraw = False
74.8529 	EXP 	text_2: autoDraw = False
74.8529 	EXP 	text: autoDraw = True
75.1198 	DATA 	Keypress: 3
75.1204 	EXP 	New trial (rep=0, index=22): OrderedDict([('vid', 'stims/27SurpriseFemaleWhite.avi'), ('corr', 6)])
